entry_time,exit_time,side,mode,entry,exit,pnl,reason
2025-12-03 07:31:32.625418,2025-11-05 04:22:00,SHORT,SNIPER_FVG,199.33,196.34005000000002,11.648845199999974,TAKE_PROFIT
2025-12-03 07:31:32.646976,2025-11-05 04:47:00,LONG,SCALP_BB,197.45,194.48825,-3.9124717499999933,STOP_LOSS
2025-12-03 07:31:32.678252,2025-11-05 12:31:00,LONG,TREND_FOLLOWING,197.09,200.04635,7.801807649999963,TAKE_PROFIT
2025-12-03 07:31:32.706989,2025-11-05 12:33:00,LONG,SCALP_BB,197.35,200.31024999999997,3.9016094999999655,TAKE_PROFIT
2025-12-03 07:31:32.747552,2025-11-05 13:07:00,SHORT,SNIPER_FVG,199.24,202.96,-14.567519999999995,STOP_LOSS
2025-12-03 07:31:32.767101,2025-11-05 20:02:00,SHORT,SNIPER_FVG,204.13,201.06805,11.672153399999985,TAKE_PROFIT
2025-12-03 07:31:32.812295,2025-11-05 21:24:00,LONG,SCALP_BB,202.2,199.167,-3.891338999999983,STOP_LOSS
2025-12-03 07:31:32.841769,2025-11-05 22:47:00,SHORT,SNIPER_FVG,201.34,202.96,-6.330960000000018,STOP_LOSS
2025-12-03 07:31:32.763176,2025-11-05 23:46:00,LONG,TREND_FOLLOWING,201.98,205.00969999999998,7.889338799999977,TAKE_PROFIT
2025-12-03 07:31:32.891187,2025-11-06 01:39:00,LONG,TREND_FOLLOWING,204.57,200.4786,-10.469892599999984,STOP_LOSS
2025-12-03 07:31:32.875466,2025-11-06 01:53:00,SHORT,SNIPER_FVG,202.99,199.94515,11.689179149999987,TAKE_PROFIT
2025-12-03 07:31:32.907909,2025-11-06 10:33:00,SHORT,TREND_FOLLOWING,200.78,197.7683,7.773197699999975,TAKE_PROFIT
2025-12-03 07:31:32.911579,2025-11-06 11:00:00,SHORT,SNIPER_FVG,199.5,196.5075,11.790450000000027,TAKE_PROFIT
2025-12-03 07:31:33.003085,2025-11-06 11:00:00,LONG,SCALP_BB,199.23,196.24155,-3.9298117500000003,STOP_LOSS
2025-12-03 07:31:33.017594,2025-11-06 11:46:00,SHORT,SCALP_BB,198.4,195.424,3.987839999999999,TAKE_PROFIT
2025-12-03 07:31:33.011514,2025-11-06 12:41:00,SHORT,TREND_FOLLOWING,197.27,194.31095000000002,7.918417799999975,TAKE_PROFIT
2025-12-03 07:31:33.033999,2025-11-06 12:52:00,SHORT,SNIPER_FVG,194.13,194.56,-1.7870800000000282,STOP_LOSS
2025-12-03 07:31:33.038584,2025-11-06 14:49:00,SHORT,TREND_FOLLOWING,195.52,199.43040000000002,-10.737958400000027,STOP_LOSS
2025-12-03 07:31:33.061850,2025-11-06 19:17:00,SHORT,SNIPER_FVG,199.36,196.36960000000002,11.958609599999976,TAKE_PROFIT
2025-12-03 07:31:33.125925,2025-11-06 21:35:00,SHORT,SNIPER_FVG,199.57,196.57645,12.093941999999997,TAKE_PROFIT
2025-12-03 07:31:33.045643,2025-11-06 23:05:00,SHORT,SCALP_BB,197.47,200.43205,-4.025425950000007,STOP_LOSS
2025-12-03 07:31:33.056645,2025-11-07 03:59:00,LONG,TREND_FOLLOWING,199.19,202.17784999999998,7.974571649999947,TAKE_PROFIT
2025-12-03 07:31:33.209516,2025-11-07 05:36:00,LONG,SCALP_BB,201.91,198.88135,-4.0917061499999985,STOP_LOSS
2025-12-03 07:31:33.207914,2025-11-07 05:42:00,LONG,TREND_FOLLOWING,202.68,198.62640000000002,-10.91229119999997,STOP_LOSS
2025-12-03 07:31:33.148875,2025-11-07 06:52:00,SHORT,SNIPER_FVG,200.02,197.0197,12.22922280000004,TAKE_PROFIT
2025-12-03 07:31:33.230237,2025-11-07 07:11:00,SHORT,TREND_FOLLOWING,199.72,196.7242,8.070685200000007,TAKE_PROFIT
2025-12-03 07:31:33.243815,2025-11-07 07:40:00,SHORT,SNIPER_FVG,194.56,194.56,0.0,STOP_LOSS
2025-12-03 07:31:33.246745,2025-11-07 07:42:00,SHORT,SNIPER_FVG,194.55,194.56,-0.04226999999996156,STOP_LOSS
2025-12-03 07:31:33.247806,2025-11-07 07:50:00,SHORT,SNIPER_FVG,194.56,194.56,0.0,STOP_LOSS
2025-12-03 07:31:33.241206,2025-11-07 07:59:00,SHORT,TREND_FOLLOWING,196.69,193.73964999999998,8.22262545000004,TAKE_PROFIT
2025-12-03 07:31:33.251634,2025-11-07 08:47:00,SHORT,SNIPER_FVG,193.64,190.73539999999997,12.425878800000069,TAKE_PROFIT
2025-12-03 07:31:33.252165,2025-11-07 08:48:00,SHORT,TREND_FOLLOWING,193.48,190.5778,8.28578099999998,TAKE_PROFIT
2025-12-03 07:31:33.260098,2025-11-07 10:45:00,SHORT,TREND_FOLLOWING,190.32,194.1264,-11.251718399999989,STOP_LOSS
2025-12-03 07:31:33.272489,2025-11-07 10:45:00,SHORT,SNIPER_FVG,193.06,194.56,-6.558,STOP_LOSS
2025-12-03 07:31:33.275394,2025-11-07 10:45:00,LONG,SCALP_BB,191.36,194.2304,4.219487999999984,TAKE_PROFIT
2025-12-03 07:31:33.283197,2025-11-07 10:48:00,SHORT,SNIPER_FVG,194.27,194.56,-1.2446799999999658,STOP_LOSS
2025-12-03 07:31:33.287459,2025-11-07 12:23:00,LONG,TREND_FOLLOWING,197.42,200.38129999999998,8.327175599999983,TAKE_PROFIT
2025-12-03 07:31:33.294885,2025-11-07 12:49:00,SHORT,SNIPER_FVG,199.22,202.96,-15.636940000000038,STOP_LOSS
2025-12-03 07:31:33.304020,2025-11-07 13:16:00,LONG,TREND_FOLLOWING,201.78,204.80669999999998,8.390012399999936,TAKE_PROFIT
2025-12-03 07:31:33.306581,2025-11-07 13:43:00,SHORT,SNIPER_FVG,203.22,207.35,-16.81322999999998,STOP_LOSS
2025-12-03 07:31:33.320267,2025-11-07 13:56:00,SHORT,SNIPER_FVG,207.0,207.35,-1.3880999999999775,STOP_LOSS
2025-12-03 07:31:33.315632,2025-11-07 14:32:00,LONG,TREND_FOLLOWING,206.23,209.32344999999998,8.336847749999972,TAKE_PROFIT
2025-12-03 07:31:33.321826,2025-11-07 17:16:00,SHORT,SNIPER_FVG,208.33,211.88,-13.972799999999932,STOP_LOSS
2025-12-03 07:31:33.362924,2025-11-07 17:49:00,SHORT,SNIPER_FVG,211.54,211.88,-1.311040000000013,STOP_LOSS
2025-12-03 07:31:33.364714,2025-11-07 17:51:00,SHORT,SNIPER_FVG,211.83,211.88,-0.1922999999999344,STOP_LOSS
2025-12-03 07:31:33.367665,2025-11-07 19:22:00,SHORT,SNIPER_FVG,211.74,208.56390000000002,12.218456699999965,TAKE_PROFIT
2025-12-03 07:31:33.368892,2025-11-07 20:35:00,LONG,SCALP_BB,210.65,207.49025,-4.072917750000003,STOP_LOSS
2025-12-03 07:31:33.330733,2025-11-08 01:38:00,LONG,TREND_FOLLOWING,209.71,205.5158,-11.018163399999986,STOP_LOSS
2025-12-03 07:31:33.382668,2025-11-08 01:39:00,SHORT,SNIPER_FVG,208.55,205.42175,12.356587500000034,TAKE_PROFIT
2025-12-03 07:31:33.452060,2025-11-08 04:46:00,SHORT,SNIPER_FVG,204.46,207.35,-11.614909999999945,STOP_LOSS
2025-12-03 07:31:33.489206,2025-11-08 09:33:00,SHORT,SNIPER_FVG,205.81,202.72285,12.194242500000033,TAKE_PROFIT
2025-12-03 07:31:33.465707,2025-11-08 09:58:00,LONG,SCALP_BB,205.16,202.08259999999999,-4.108329000000015,STOP_LOSS
2025-12-03 07:31:33.474842,2025-11-08 10:05:00,LONG,TREND_FOLLOWING,205.89,201.7722,-10.95746579999997,STOP_LOSS
2025-12-03 07:31:33.536952,2025-11-08 11:34:00,SHORT,SNIPER_FVG,202.75,199.70875,12.332268749999962,TAKE_PROFIT
2025-12-03 07:31:33.551151,2025-11-08 12:07:00,SHORT,TREND_FOLLOWING,201.96,198.9306,8.109703800000027,TAKE_PROFIT
2025-12-03 07:31:33.558367,2025-11-08 12:36:00,SHORT,SNIPER_FVG,199.51,202.96,-14.18295000000007,STOP_LOSS
2025-12-03 07:31:33.565798,2025-11-08 12:36:00,SHORT,TREND_FOLLOWING,199.34,203.3268,-11.015528399999967,STOP_LOSS
2025-12-03 07:31:33.568920,2025-11-08 12:37:00,SHORT,SNIPER_FVG,207.28,204.17079999999999,12.11033400000006,TAKE_PROFIT
2025-12-03 07:31:33.572101,2025-11-08 22:40:00,SHORT,SNIPER_FVG,201.86,198.8321,12.244827600000066,TAKE_PROFIT
2025-12-03 07:31:33.569456,2025-11-08 23:26:00,SHORT,TREND_FOLLOWING,199.91,196.91135,8.165323949999994,TAKE_PROFIT
2025-12-03 07:31:33.698931,2025-11-09 07:06:00,SHORT,TREND_FOLLOWING,197.47,201.4194,-11.089915199999991,STOP_LOSS
2025-12-03 07:31:33.741009,2025-11-09 08:07:00,LONG,SCALP_BB,199.64,202.63459999999998,4.159499399999988,TAKE_PROFIT
2025-12-03 07:31:33.685850,2025-11-09 08:13:00,SHORT,SNIPER_FVG,199.41,202.96,-14.697000000000045,STOP_LOSS
2025-12-03 07:31:33.780645,2025-11-09 09:52:00,LONG,TREND_FOLLOWING,201.75,204.77624999999998,8.234426249999935,TAKE_PROFIT
2025-12-03 07:31:33.790298,2025-11-09 10:27:00,SHORT,SNIPER_FVG,202.99,207.35,-17.51411999999994,STOP_LOSS
2025-12-03 07:31:33.814901,2025-11-09 10:29:00,LONG,TREND_FOLLOWING,205.6,208.68399999999997,8.215775999999932,TAKE_PROFIT
2025-12-03 07:31:33.815627,2025-11-09 14:57:00,SHORT,SNIPER_FVG,208.36,211.88,-13.65759999999993,STOP_LOSS
2025-12-03 07:31:33.817870,2025-11-09 14:57:00,LONG,TREND_FOLLOWING,208.82,211.95229999999998,8.147112299999964,TAKE_PROFIT
2025-12-03 07:31:33.919899,2025-11-09 19:38:00,SHORT,SNIPER_FVG,211.84,211.88,-0.15303999999996956,STOP_LOSS
2025-12-03 07:31:33.920300,2025-11-09 19:43:00,SHORT,SNIPER_FVG,211.74,211.88,-0.5359199999999478,STOP_LOSS
2025-12-03 07:31:33.924752,2025-11-09 20:33:00,LONG,SCALP_BB,211.03,214.19545,4.0517759999999905,TAKE_PROFIT
2025-12-03 07:31:33.868586,2025-11-09 20:42:00,LONG,TREND_FOLLOWING,211.93,215.10895,8.106322499999964,TAKE_PROFIT
2025-12-03 07:31:33.935270,2025-11-09 21:18:00,LONG,TREND_FOLLOWING,216.52,219.7678,8.19095159999996,TAKE_PROFIT
2025-12-03 07:31:33.939692,2025-11-10 03:14:00,LONG,TREND_FOLLOWING,218.9,222.18349999999998,8.254718999999938,TAKE_PROFIT
2025-12-03 07:31:33.983305,2025-11-10 06:43:00,LONG,SCALP_BB,219.88,223.17819999999998,4.126048199999975,TAKE_PROFIT
2025-12-03 07:31:33.937752,2025-11-10 07:12:00,SHORT,SNIPER_FVG,219.94,224.95,-18.797519999999963,STOP_LOSS
2025-12-03 07:31:34.004575,2025-11-10 07:12:00,LONG,TREND_FOLLOWING,221.65,224.97474999999997,8.315199749999914,TAKE_PROFIT
2025-12-03 07:31:34.049321,2025-11-10 10:48:00,SHORT,SNIPER_FVG,225.14,221.76289999999997,12.400711200000048,TAKE_PROFIT
2025-12-03 07:31:34.049684,2025-11-10 10:53:00,LONG,TREND_FOLLOWING,225.09,220.5882,-11.024908200000006,STOP_LOSS
2025-12-03 07:31:34.088969,2025-11-10 11:18:00,LONG,SCALP_BB,221.83,218.50255,-4.132692899999999,STOP_LOSS
2025-12-03 07:31:34.091810,2025-11-10 12:41:00,SHORT,SNIPER_FVG,220.31,217.00535,12.415570050000035,TAKE_PROFIT
2025-12-03 07:31:34.093947,2025-11-10 16:14:00,SHORT,TREND_FOLLOWING,219.55,223.941,-11.038973999999977,STOP_LOSS
2025-12-03 07:31:34.133581,2025-11-10 18:46:00,SHORT,SNIPER_FVG,220.01,224.95,-18.72753999999999,STOP_LOSS
2025-12-03 07:31:34.153426,2025-11-10 18:49:00,LONG,TREND_FOLLOWING,223.01,226.35514999999998,8.255830199999973,TAKE_PROFIT
2025-12-03 07:31:34.183415,2025-11-10 20:09:00,SHORT,SNIPER_FVG,227.21,229.06,-6.65999999999998,STOP_LOSS
2025-12-03 07:31:34.204924,2025-11-10 21:17:00,SHORT,SNIPER_FVG,227.22,229.06,-6.581680000000012,STOP_LOSS
2025-12-03 07:31:34.186094,2025-11-10 21:19:00,LONG,TREND_FOLLOWING,227.9,231.31849999999997,8.177051999999918,TAKE_PROFIT
2025-12-03 07:31:34.202426,2025-11-10 21:19:00,LONG,SCALP_BB,227.05,230.45575,4.06305974999998,TAKE_PROFIT
2025-12-03 07:31:34.218136,2025-11-10 22:32:00,SHORT,SNIPER_FVG,227.73,229.06,-4.772040000000045,STOP_LOSS
2025-12-03 07:31:34.221456,2025-11-10 22:32:00,LONG,SCALP_BB,225.22,228.59829999999997,4.084364699999961,TAKE_PROFIT
2025-12-03 07:31:34.226987,2025-11-11 01:10:00,SHORT,SCALP_BB,229.12,225.6832,4.082918400000006,TAKE_PROFIT
2025-12-03 07:31:34.214794,2025-11-11 01:12:00,LONG,TREND_FOLLOWING,229.41,224.8218,-10.892386800000002,STOP_LOSS
2025-12-03 07:31:34.250703,2025-11-11 01:23:00,SHORT,SNIPER_FVG,227.01,223.60485,12.248324549999971,TAKE_PROFIT
2025-12-03 07:31:34.263695,2025-11-11 04:35:00,SHORT,SNIPER_FVG,219.81,216.51285,12.308260950000061,TAKE_PROFIT
2025-12-03 07:31:34.265446,2025-11-11 08:41:00,SHORT,TREND_FOLLOWING,219.14,215.85289999999998,8.207888700000023,TAKE_PROFIT
2025-12-03 07:31:34.304400,2025-11-11 08:41:00,SHORT,SNIPER_FVG,219.7,216.40449999999998,12.447103500000017,TAKE_PROFIT
2025-12-03 07:31:34.340626,2025-11-11 14:26:00,SHORT,TREND_FOLLOWING,215.87,212.63195,8.454548550000041,TAKE_PROFIT
2025-12-03 07:31:34.426135,2025-11-11 16:15:00,SHORT,SNIPER_FVG,211.56,211.88,-1.2883199999999724,STOP_LOSS
2025-12-03 07:31:34.427138,2025-11-11 16:18:00,SHORT,SNIPER_FVG,211.49,211.88,-1.568969999999945,STOP_LOSS
2025-12-03 07:31:34.405234,2025-11-11 17:50:00,SHORT,TREND_FOLLOWING,212.41,209.22385,8.516578949999994,TAKE_PROFIT
2025-12-03 07:31:34.432437,2025-11-11 19:52:00,SHORT,SNIPER_FVG,210.53,207.37205,12.742328249999998,TAKE_PROFIT
2025-12-03 07:31:34.466919,2025-11-11 23:51:00,SHORT,SNIPER_FVG,208.39,211.88,-14.493970000000036,STOP_LOSS
2025-12-03 07:31:34.520091,2025-11-12 03:57:00,SHORT,SNIPER_FVG,211.11,207.94335,12.818599200000017,TAKE_PROFIT
2025-12-03 07:31:34.564203,2025-11-12 04:35:00,SHORT,SNIPER_FVG,208.7,211.88,-13.168380000000028,STOP_LOSS
2025-12-03 07:31:34.445762,2025-11-12 04:37:00,SHORT,TREND_FOLLOWING,208.37,212.5374,-11.414508599999962,STOP_LOSS
2025-12-03 07:31:34.573814,2025-11-12 06:35:00,LONG,TREND_FOLLOWING,213.03,216.22544999999997,8.458356149999908,TAKE_PROFIT
2025-12-03 07:31:34.596276,2025-11-12 09:47:00,LONG,TREND_FOLLOWING,215.75,218.98624999999998,8.521046249999959,TAKE_PROFIT
2025-12-03 07:31:34.631747,2025-11-12 10:48:00,LONG,TREND_FOLLOWING,218.68,214.3064,-11.445711200000027,STOP_LOSS
2025-12-03 07:31:34.642476,2025-11-12 10:56:00,SHORT,SNIPER_FVG,211.81,211.88,-0.2809099999999726,STOP_LOSS
2025-12-03 07:31:34.642279,2025-11-12 11:36:00,SHORT,TREND_FOLLOWING,213.34,210.1399,8.49946559999998,TAKE_PROFIT
2025-12-03 07:31:34.648961,2025-11-12 11:53:00,SHORT,SNIPER_FVG,211.33,208.16005,12.746368949999999,TAKE_PROFIT
2025-12-03 07:31:34.653400,2025-11-12 11:59:00,SHORT,SNIPER_FVG,207.35,207.35,0.0,STOP_LOSS
2025-12-03 07:31:34.654110,2025-11-12 12:03:00,SHORT,SNIPER_FVG,206.97,207.35,-1.5895399999999809,STOP_LOSS
2025-12-03 07:31:34.653157,2025-11-12 12:51:00,SHORT,TREND_FOLLOWING,207.4,204.28900000000002,8.657912999999972,TAKE_PROFIT
2025-12-03 07:31:34.655166,2025-11-12 13:18:00,SHORT,SNIPER_FVG,206.75,203.64875,12.966326249999971,TAKE_PROFIT
2025-12-03 07:31:34.669121,2025-11-12 21:11:00,SHORT,SNIPER_FVG,203.98,207.35,-14.551660000000018,STOP_LOSS
2025-12-03 07:31:34.666338,2025-11-12 21:13:00,SHORT,TREND_FOLLOWING,204.09,208.1718,-11.612720999999963,STOP_LOSS
2025-12-03 07:31:34.753004,2025-11-12 23:14:00,SHORT,SNIPER_FVG,208.45,205.32324999999997,12.916604250000065,TAKE_PROFIT
2025-12-03 07:31:34.774598,2025-11-12 23:25:00,SHORT,SNIPER_FVG,205.59,207.35,-7.455359999999961,STOP_LOSS
2025-12-03 07:31:34.776872,2025-11-13 01:43:00,SHORT,SNIPER_FVG,209.06,211.88,-11.671979999999973,STOP_LOSS
2025-12-03 07:31:34.800090,2025-11-13 01:44:00,SHORT,SNIPER_FVG,211.88,211.88,0.0,STOP_LOSS
2025-12-03 07:31:34.758544,2025-11-13 01:47:00,LONG,TREND_FOLLOWING,208.99,212.12484999999998,8.611432949999921,TAKE_PROFIT
2025-12-03 07:31:34.833519,2025-11-13 09:34:00,LONG,SCALP_BB,214.7,211.4795,-4.315469999999983,STOP_LOSS
2025-12-03 07:31:34.803560,2025-11-13 10:15:00,LONG,TREND_FOLLOWING,213.17,208.9066,-11.506916599999972,STOP_LOSS
2025-12-03 07:31:34.887289,2025-11-13 10:52:00,SHORT,SNIPER_FVG,210.57,211.88,-5.3487300000000095,STOP_LOSS
2025-12-03 07:31:34.902551,2025-11-13 11:16:00,SHORT,SNIPER_FVG,211.69,211.88,-0.7601899999999909,STOP_LOSS
2025-12-03 07:31:34.905806,2025-11-13 11:30:00,SHORT,SNIPER_FVG,211.68,208.50480000000002,12.697624799999959,TAKE_PROFIT
2025-12-03 07:31:34.894174,2025-11-13 12:39:00,SHORT,TREND_FOLLOWING,209.33,206.19005,8.509264499999997,TAKE_PROFIT
2025-12-03 07:31:34.909242,2025-11-13 12:52:00,SHORT,SNIPER_FVG,208.82,205.68769999999998,12.839297700000062,TAKE_PROFIT
2025-12-03 07:31:34.922787,2025-11-13 13:19:00,SHORT,TREND_FOLLOWING,206.14,203.04789999999997,8.623866900000046,TAKE_PROFIT
2025-12-03 07:31:34.923152,2025-11-13 13:37:00,SHORT,SNIPER_FVG,205.44,202.3584,13.081392000000038,TAKE_PROFIT
2025-12-03 07:31:34.928482,2025-11-13 13:52:00,SHORT,TREND_FOLLOWING,202.66,199.6201,8.785310999999968,TAKE_PROFIT
2025-12-03 07:31:34.935001,2025-11-13 14:28:00,SHORT,SNIPER_FVG,199.38,196.3893,13.422261600000018,TAKE_PROFIT
2025-12-03 07:31:34.935201,2025-11-13 14:28:00,SHORT,TREND_FOLLOWING,199.0,196.015,8.949030000000041,TAKE_PROFIT
2025-12-03 07:31:34.945193,2025-11-13 14:58:00,SHORT,SNIPER_FVG,194.4,194.56,-0.7503999999999841,STOP_LOSS
2025-12-03 07:31:34.941012,2025-11-13 15:48:00,SHORT,TREND_FOLLOWING,195.6,192.666,9.115937999999993,TAKE_PROFIT
2025-12-03 07:31:34.956384,2025-11-13 18:12:00,SHORT,SNIPER_FVG,193.23,194.56,-6.317500000000059,STOP_LOSS
2025-12-03 07:31:34.956022,2025-11-13 18:36:00,SHORT,TREND_FOLLOWING,192.63,196.4826,-12.239710199999985,STOP_LOSS
2025-12-03 07:31:34.998516,2025-11-13 20:09:00,SHORT,SCALP_BB,200.94,197.92589999999998,4.52115000000002,TAKE_PROFIT
2025-12-03 07:31:34.992699,2025-11-13 21:27:00,SHORT,SNIPER_FVG,199.53,196.53705,13.561056450000033,TAKE_PROFIT
2025-12-03 07:31:35.004232,2025-11-13 23:06:00,LONG,SCALP_BB,196.9,193.94650000000001,-4.536575999999987,STOP_LOSS
2025-12-03 07:31:35.015864,2025-11-13 23:06:00,SHORT,TREND_FOLLOWING,197.07,194.11395,9.075073500000014,TAKE_PROFIT
2025-12-03 07:31:35.034019,2025-11-14 00:12:00,SHORT,SNIPER_FVG,194.52,191.6022,13.763262599999997,TAKE_PROFIT
2025-12-03 07:31:35.036288,2025-11-14 00:15:00,SHORT,TREND_FOLLOWING,194.1,191.1885,9.209074499999966,TAKE_PROFIT
2025-12-03 07:31:35.050296,2025-11-14 00:38:00,SHORT,TREND_FOLLOWING,190.23,187.37654999999998,9.382143600000031,TAKE_PROFIT
2025-12-03 07:31:35.055949,2025-11-14 04:05:00,SHORT,SCALP_BB,188.4,185.574,4.725071999999988,TAKE_PROFIT
2025-12-03 07:31:35.101684,2025-11-14 05:02:00,SHORT,SNIPER_FVG,184.96,185.05,-0.4617000000000175,STOP_LOSS
2025-12-03 07:31:35.052394,2025-11-14 05:19:00,SHORT,TREND_FOLLOWING,187.41,184.59885,9.451086299999993,TAKE_PROFIT
2025-12-03 07:31:35.106771,2025-11-14 07:34:00,SHORT,TREND_FOLLOWING,184.21,181.44685,9.554972699999986,TAKE_PROFIT
2025-12-03 07:31:35.108161,2025-11-14 07:41:00,SHORT,SNIPER_FVG,183.24,180.4914,14.333949000000054,TAKE_PROFIT
2025-12-03 07:31:35.130691,2025-11-14 08:14:00,SHORT,TREND_FOLLOWING,181.44,178.7184,9.626299199999982,TAKE_PROFIT
2025-12-03 07:31:35.133680,2025-11-14 08:43:00,SHORT,SNIPER_FVG,179.57,176.87644999999998,14.601734550000089,TAKE_PROFIT
2025-12-03 07:31:35.139912,2025-11-14 08:44:00,SHORT,TREND_FOLLOWING,178.53,175.85205,9.806652900000035,TAKE_PROFIT
2025-12-03 07:31:35.143749,2025-11-14 10:44:00,SHORT,TREND_FOLLOWING,175.22,178.7244,-13.320224400000015,STOP_LOSS
2025-12-03 07:31:35.165661,2025-11-14 11:04:00,SHORT,SNIPER_FVG,179.26,176.5711,14.834661299999944,TAKE_PROFIT
2025-12-03 07:31:35.175424,2025-11-14 11:47:00,SHORT,SNIPER_FVG,178.85,179.12,-1.5098400000000571,STOP_LOSS
2025-12-03 07:31:35.168433,2025-11-14 12:28:00,SHORT,TREND_FOLLOWING,177.93,181.48860000000002,-13.184613000000047,STOP_LOSS
2025-12-03 07:31:35.179371,2025-11-14 12:28:00,SHORT,SNIPER_FVG,179.88,181.33,-8.051850000000094,STOP_LOSS
2025-12-03 07:31:35.199729,2025-11-14 13:52:00,SHORT,SNIPER_FVG,180.62,177.9107,14.74671990000007,TAKE_PROFIT
2025-12-03 07:31:35.205843,2025-11-14 14:13:00,SHORT,SNIPER_FVG,179.13,179.17,-0.22199999999995582,STOP_LOSS
2025-12-03 07:31:35.200635,2025-11-14 14:45:00,SHORT,TREND_FOLLOWING,179.72,177.0242,9.831582599999967,TAKE_PROFIT
2025-12-03 07:31:35.206052,2025-11-14 14:46:00,SHORT,SNIPER_FVG,179.4,176.709,14.908140000000014,TAKE_PROFIT
2025-12-03 07:31:35.217668,2025-11-14 15:18:00,SHORT,SNIPER_FVG,178.75,179.12,-2.0956800000000255,STOP_LOSS
2025-12-03 07:31:35.216880,2025-11-14 15:23:00,SHORT,SCALP_BB,177.96,180.6294,-5.061182399999992,STOP_LOSS
2025-12-03 07:31:35.218256,2025-11-14 16:40:00,SHORT,SNIPER_FVG,179.36,176.6696,15.163094400000062,TAKE_PROFIT
2025-12-03 07:31:35.241316,2025-11-14 17:57:00,SHORT,SNIPER_FVG,178.71,179.12,-2.3365899999999806,STOP_LOSS
2025-12-03 07:31:35.236584,2025-11-14 18:00:00,SHORT,TREND_FOLLOWING,175.7,179.214,-13.578096000000038,STOP_LOSS
2025-12-03 07:31:35.249355,2025-11-14 19:03:00,SHORT,SNIPER_FVG,179.28,176.5908,15.097168799999997,TAKE_PROFIT
2025-12-03 07:31:35.265890,2025-11-14 21:37:00,SHORT,TREND_FOLLOWING,173.96,177.4392,-13.572359199999967,STOP_LOSS
2025-12-03 07:31:35.306884,2025-11-14 22:59:00,SHORT,SNIPER_FVG,178.71,179.12,-2.3119899999999807,STOP_LOSS
2025-12-03 07:31:35.310911,2025-11-15 04:46:00,SHORT,SNIPER_FVG,179.62,176.9257,15.088079999999989,TAKE_PROFIT
2025-12-03 07:31:35.311778,2025-11-15 04:55:00,LONG,TREND_FOLLOWING,179.69,176.0962,-13.412061599999953,STOP_LOSS
2025-12-03 07:31:35.316044,2025-11-15 04:55:00,LONG,SCALP_BB,178.91,176.22635,-5.0291601,STOP_LOSS
2025-12-03 07:31:35.385339,2025-11-15 05:44:00,SHORT,SNIPER_FVG,179.16,179.17,-0.05600999999994906,STOP_LOSS
2025-12-03 07:31:35.390848,2025-11-15 06:21:00,SHORT,SNIPER_FVG,178.7,179.12,-2.3583000000000895,STOP_LOSS
2025-12-03 07:31:35.379002,2025-11-15 06:47:00,SHORT,TREND_FOLLOWING,176.6,180.132,-13.37921600000004,STOP_LOSS
2025-12-03 07:31:35.395040,2025-11-15 13:48:00,SHORT,SNIPER_FVG,179.18,181.33,-12.018500000000031,STOP_LOSS
2025-12-03 07:31:35.432787,2025-11-15 13:57:00,LONG,SCALP_BB,179.57,182.26354999999998,4.958825549999977,TAKE_PROFIT
2025-12-03 07:31:35.497350,2025-11-15 17:41:00,SHORT,SNIPER_FVG,181.19,178.47215,14.793257549999991,TAKE_PROFIT
2025-12-03 07:31:35.526813,2025-11-15 18:31:00,SHORT,SNIPER_FVG,178.75,179.12,-2.0646000000000253,STOP_LOSS
2025-12-03 07:31:35.402550,2025-11-15 20:32:00,LONG,TREND_FOLLOWING,180.42,176.8116,-13.22117759999996,STOP_LOSS
2025-12-03 07:31:35.529776,2025-11-15 21:38:00,SHORT,SNIPER_FVG,178.85,176.16725,14.937551999999991,TAKE_PROFIT
2025-12-03 07:31:35.581595,2025-11-15 23:20:00,SHORT,SNIPER_FVG,178.7,179.12,-2.3436000000000887,STOP_LOSS
2025-12-03 07:31:35.582133,2025-11-15 23:21:00,SHORT,SNIPER_FVG,179.13,179.17,-0.2222799999999558,STOP_LOSS
2025-12-03 07:31:35.553379,2025-11-16 01:12:00,SHORT,TREND_FOLLOWING,177.2,180.744,-13.144696000000042,STOP_LOSS
2025-12-03 07:31:35.582319,2025-11-16 02:10:00,SHORT,SNIPER_FVG,179.28,181.33,-11.379550000000064,STOP_LOSS
2025-12-03 07:31:35.616407,2025-11-16 06:14:00,SHORT,SNIPER_FVG,181.31,181.33,-0.10776000000005513,STOP_LOSS
2025-12-03 07:31:35.661422,2025-11-16 06:24:00,SHORT,SNIPER_FVG,181.3,181.33,-0.1616100000000061,STOP_LOSS
2025-12-03 07:31:35.666107,2025-11-16 06:45:00,SHORT,SNIPER_FVG,181.23,181.33,-0.5389000000001225,STOP_LOSS
2025-12-03 07:31:35.606421,2025-11-16 07:25:00,LONG,TREND_FOLLOWING,181.03,177.4094,-13.139157399999986,STOP_LOSS
2025-12-03 07:31:35.677858,2025-11-16 11:56:00,SHORT,TREND_FOLLOWING,176.57,173.92145,9.66455895,TAKE_PROFIT
2025-12-03 07:31:35.704530,2025-11-16 11:56:00,SHORT,SCALP_BB,176.57,173.92145,4.830955200000001,TAKE_PROFIT
2025-12-03 07:31:35.726560,2025-11-16 12:25:00,SHORT,TREND_FOLLOWING,174.22,171.6067,9.771128700000036,TAKE_PROFIT
